RespId,weight,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category,estimated_height,BMI
470057,0.7378,1,1,2,1,1,3,2,2,3,1,1,2,3,1,1,1,3,3,2,2,4,1,4,1,4,1,2,4,4,4,4,4,4,3,2,1,4,2,4,2,2,2,2,2,2,2,2,1,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,55,College,White,Male,$40-75k,always,169.89756,0.25560207043585415
470058,0.9456,1,1,1,1,1,1,1,1,1,1,4,3,4,4,1,2,2,2,3,3,2,4,1,1,2,2,1,3,1,2,2,2,3,1,1,1,4,4,4,2,1,2,2,2,2,2,2,2,2,1,5,1,2,3,2,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,,1,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,84,Some college,White,Female,$40-75k,always,158.48912,0.37645108699176294
470059,0.969,1,1,1,1,4,1,2,1,2,2,1,1,2,3,2,3,1,1,1,1,2,1,1,1,3,1,3,3,2,1,3,2,2,2,1,1,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,66,Some college,White,Female,$40-75k,always,159.3938,0.38140021023547044
470061,0.5441,1,1,1,1,2,1,2,2,1,1,2,2,4,1,2,2,1,2,2,-1,2,2,2,2,3,1,2,2,2,2,2,3,2,2,2,2,2,1,3,2,2,1,2,2,2,1,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,63,Some college,Black,Female,$40-75k,always,157.45882,0.2194546264521426
470062,0.8243,1,1,1,2,2,1,2,1,2,1,3,3,3,3,1,3,2,1,1,2,3,2,2,1,3,2,2,2,2,1,1,2,3,1,1,2,4,4,4,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,75,College,White,Male,$75-125k,always,168.91486,0.2889013589391406
470064,1.0279,1,1,1,2,2,1,1,1,1,1,3,3,3,3,2,2,2,2,2,4,3,2,4,2,3,1,3,2,2,1,3,2,3,1,2,1,3,4,4,2,2,2,2,2,2,1,2,1,2,3,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2,,2.0,,67,Some college,White,Female,$75-125k,always,159.35558,0.4047774548895008
470065,0.9633,1,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,-1,2,4,1,4,1,1,3,2,4,1,1,1,-1,4,4,1,1,4,3,4,-1,2,1,2,2,2,2,2,2,2,2,5,1,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,59,High school or less,White,Male,Less than $40k,sporadic,169.74266,0.33433323689687006
470067,1.0966,1,2,1,2,2,1,1,1,1,2,2,3,3,1,1,2,1,2,2,2,3,3,3,2,3,1,3,4,1,2,2,3,4,2,3,1,4,3,3,2,2,1,2,2,2,2,2,2,2,1,5,1,1,1,3,2,2,2,2,2,2,1,2,2,1,2,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,3,2,2,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,59,Some college,White,Male,$125k or more,sporadic,169.76932000000002,0.38047823939103576
470068,0.7713,1,1,1,1,3,1,2,1,1,4,1,1,1,4,4,3,1,2,2,1,2,2,1,1,2,1,4,3,2,2,2,2,1,2,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,5,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,1,-1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,44,College,Other/Mixed,Female,$75-125k,always,160.45426,0.2995855261378986
470070,1.0142,1,1,1,1,1,1,1,1,1,2,2,2,3,4,1,2,2,2,3,3,4,3,2,1,3,2,1,3,1,3,2,3,3,1,1,1,3,2,4,2,2,2,2,1,2,2,2,1,2,1,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,73,Some college,White,Female,$40-75k,sporadic,159.05284,0.4009043327810041
470071,1.3041,1,1,1,2,3,1,2,1,1,2,2,1,2,4,1,4,1,2,2,3,3,3,3,1,2,1,3,2,1,1,3,2,3,1,1,1,2,3,3,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,4,,,1.0,46,College,White,Female,$125k or more,sporadic,160.46081999999998,0.5064923385918905
470072,1.0976,1,1,1,1,2,1,2,1,2,3,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,1,4,2,3,2,2,3,2,3,3,2,1,4,4,2,1,2,2,1,2,1,2,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,36,College,White,Female,$40-75k,always,160.91951999999998,0.42386410657154017
470073,1.2994,1,1,2,1,2,1,2,1,2,4,2,1,1,4,3,3,1,2,2,2,4,4,4,1,4,1,2,2,2,1,2,2,2,3,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,5,5,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,1,1,1,-1,1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,43,High school or less,White,Male,$40-75k,sporadic,170.60988,0.44641060931286264
470074,1.0841,1,1,3,2,3,1,1,1,1,3,3,3,3,2,1,1,2,2,2,2,3,2,2,2,3,1,2,2,2,1,2,1,2,1,1,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,,3,3,3,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,2.0,,,56,College,White,Female,$75-125k,always,159.91682,0.42391721585307063
480081,1.0515,1,1,1,1,1,1,1,1,2,1,2,2,4,3,1,3,2,1,1,1,3,3,2,1,2,1,1,2,2,2,2,2,3,2,-1,1,4,3,3,2,2,2,2,1,2,2,2,2,2,2,5,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,80,High school or less,White,Female,$40-75k,always,158.7103,0.41744479650292127
470075,0.9546,1,1,1,2,2,1,1,2,1,1,2,2,3,3,1,2,2,2,2,2,3,3,2,1,2,2,2,2,1,2,2,1,3,1,1,2,3,3,3,2,2,2,2,1,2,1,2,1,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,,3,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,50,College,White,Female,$75-125k,always,160.19092,0.3720023118090268
470077,1.2876,1,1,1,1,1,2,1,1,2,1,2,3,1,2,2,2,2,1,1,2,4,2,1,1,3,1,1,3,2,3,2,2,4,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,,1,3,1,1,2,1,2,1,2,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,1.0,57,High school or less,White,Female,$75-125k,rarely/never,159.90752,0.5035506863652106
470079,1.2153,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,,1,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,66,Some college,White,Female,$125k or more,always,159.44306,0.4780488266447003
470080,1.2914,1,3,3,3,2,2,1,1,2,4,4,2,3,1,2,2,4,2,3,3,4,4,4,1,-1,-1,-1,-1,-1,1,-1,3,3,2,2,-1,-1,-1,3,2,2,2,2,1,2,1,2,1,2,-1,-1,-1,2,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1.0,-1,-1,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,,,-1.0,29,Some college,White,Female,$75-125k,rarely/never,161.30828000000002,0.49630364092363477
470082,1.2471,1,1,1,2,3,1,1,1,1,3,2,1,3,4,3,2,2,2,2,2,3,3,3,1,2,2,4,2,1,1,1,1,3,1,1,1,2,4,4,2,2,2,2,2,2,1,2,2,2,5,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,43,College,White,Male,$125k or more,sporadic,170.59941999999998,0.4284954143428811
470087,1.0098,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,3,2,2,1,2,1,1,2,2,4,2,4,4,2,2,4,3,3,3,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,56,Some college,White,Male,Less than $40k,rarely/never,169.90196,0.34981512924652736
470088,1.0457,1,1,1,2,3,1,1,1,1,1,3,4,4,-1,1,2,-1,2,2,2,4,2,1,1,2,2,1,3,2,2,2,2,4,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1,3,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,,3,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,64,Some college,White,Female,$125k or more,sporadic,159.50914,0.41099445349701375
470089,1.4933,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,3,3,2,2,1,2,2,4,1,4,4,4,4,4,4,4,4,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,5,-1,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,2,,3,1,4,4,2,2,2,2,2,2,,,,,,,,,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,1.0,38,Some college,Other/Mixed,Male,$125k or more,rarely/never,170.89866,0.5112928860549731
470090,1.1668,1,1,1,4,2,1,3,2,2,1,3,2,2,2,2,2,3,1,3,4,2,1,4,1,4,2,1,2,2,1,3,2,2,3,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,-1,2,2,2,2,3,2,1,1,1,2,2,2,1,1,2,2,-1,-1,1,1,-1,-1,1,-1,-1,-1,2,3,7.0,1,1,3,4,2,2,2,1,2,1,,,,,,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,,2.0,,57,High school or less,White,Female,Less than $40k,rarely/never,159.88336,0.45644650643199003
470092,1.0594,1,1,2,2,3,1,3,3,1,4,1,1,1,2,1,1,2,2,3,3,4,3,2,1,3,1,3,4,2,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,2,2,3,1,1,2,2,2,2,2,2,2,1,2,2,2,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,,2,1,2,2,1,2,2,2,2,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,2.0,,26,College,Other/Mixed,Male,$125k or more,rarely/never,171.41188,0.3605604875051679
470094,0.3085,1,1,1,1,2,1,2,1,1,2,1,1,1,3,3,2,1,1,1,1,1,2,1,1,2,1,4,3,2,2,2,2,1,3,1,1,2,4,4,1,1,2,2,1,2,2,2,2,2,5,2,3,2,2,3,3,2,2,2,2,2,2,2,1,2,2,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,75,College,Black,Male,$40-75k,always,166.8117,0.11086696318348488
470096,1.3098,1,1,1,1,1,1,1,-1,2,2,4,1,2,4,3,1,1,1,1,3,3,2,4,1,4,1,4,2,2,1,2,2,2,2,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,1,-1,1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,54,Some college,Other/Mixed,Female,$75-125k,sporadic,160.06196,0.5112445893979627
470097,0.6002,1,1,1,1,1,1,1,1,1,2,2,3,4,1,1,1,3,2,1,2,3,2,2,1,2,1,2,4,2,2,3,2,4,1,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,4,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,4,,,1.0,73,College,Other/Mixed,Male,$40-75k,sporadic,168.97003999999998,0.21022123218404026
470098,0.9865,1,2,2,2,2,1,1,1,1,1,2,2,2,4,1,2,1,2,2,2,2,1,2,1,4,1,2,2,2,2,2,2,3,2,2,1,3,3,4,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,,1,3,3,1,2,1,2,1,2,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,27,College,White,Female,$40-75k,rarely/never,161.34730000000002,0.3789428220281102
470100,0.6823,1,3,2,2,2,2,3,2,2,2,2,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,3,3,4,4,3,4,4,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,,1,1,3,1,1,1,1,1,1,2,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,4,,,-1.0,28,College,White,Male,Less than $40k,sporadic,171.23646,0.23269276985414242
470101,0.9412,1,2,3,2,3,1,3,2,1,-1,2,2,3,2,3,3,2,3,3,3,3,3,3,2,4,1,3,3,3,1,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,-1,-1,-1,-1,1,-1,-1,2,3,1.0,1,2,2,3,2,2,2,2,2,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3,,,1.0,49,College,Other/Mixed,Male,$125k or more,rarely/never,170.23824000000002,0.3247638469112442
470102,1.0557,1,2,2,1,2,2,1,2,1,2,2,3,4,1,1,2,4,3,2,2,3,1,1,1,2,2,2,4,2,3,4,3,4,2,3,2,3,1,3,2,2,2,2,2,2,2,2,2,2,4,5,2,2,1,4,4,2,2,2,2,2,2,1,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,3,,1,3,2,3,2,2,2,2,2,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,1.0,56,High school or less,White,Male,$40-75k,rarely/never,169.91114,0.3656763000425925
470103,0.5504,1,1,2,2,2,1,2,1,1,2,1,1,1,3,4,2,2,1,2,2,4,1,2,1,3,1,4,3,3,2,3,1,2,3,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,59,College,Black,Male,$125k or more,sporadic,167.66008000000002,0.19580288528451784
470104,0.9323,1,1,2,1,4,1,4,3,1,4,1,1,1,4,3,2,2,4,3,3,2,3,2,1,-1,1,4,3,2,2,2,3,2,4,1,1,3,4,4,2,2,2,2,2,2,2,2,1,2,5,2,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,,3,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,72,High school or less,White,Male,$75-125k,always,169.08646000000002,0.32609040530543226
470106,1.0936,1,2,3,2,1,2,1,2,2,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,3,,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,3,,,-1.0,39,Some college,White,Male,Less than $40k,rarely/never,170.76872,0.3750091420852587
470107,1.2687,1,1,1,1,4,1,4,3,2,4,2,2,2,4,2,2,3,3,3,3,2,3,3,1,3,2,2,3,2,2,3,2,3,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,-1,-1,1,-1,1,1,,2,1,1,2,2,2,2,2,2,2,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,2.0,40,College,White,Male,$125k or more,rarely/never,170.75374,0.43512946259269275
470108,0.6793,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,62,High school or less,Black,Male,$40-75k,sporadic,167.53586,0.24201710182703198
470109,0.8728,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,1,2,4,2,2,2,3,4,1,2,1,4,2,4,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,1,2,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,75,High school or less,White,Male,Less than $40k,rarely/never,168.92456,0.30586455004324453
470111,0.8314,1,1,1,1,1,1,2,1,2,1,3,1,3,4,4,3,1,1,2,3,1,1,2,1,2,1,4,2,1,1,2,1,2,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,74,College,White,Female,$75-125k,always,158.96628,0.3290031056149764
470112,1.0482,1,1,1,1,1,1,1,1,1,1,3,1,2,3,2,3,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,3,4,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,-1,1,2,1,1,1,4,4,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,62,High school or less,Hispanic,Female,$75-125k,rarely/never,158.60964,0.4166630576517047
470113,1.0037,1,1,1,1,3,1,3,3,1,4,1,1,1,2,1,1,2,4,3,3,3,4,4,2,4,1,4,3,2,2,4,2,2,2,2,1,1,4,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,2,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,29,College,White,Male,$125k or more,always,171.25074,0.34224649607120355
470115,0.9997,1,1,2,2,1,1,1,1,2,1,2,2,3,1,1,1,2,4,2,2,3,2,1,2,4,1,4,4,3,2,3,2,4,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,,3,1,3,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,77,High school or less,White,Female,$75-125k,always,158.84994,0.3961827679265977
470116,1.4106,1,1,3,2,3,1,1,1,1,2,3,2,2,4,2,3,2,1,1,2,3,3,2,1,3,1,4,3,2,2,2,2,3,2,4,1,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,1,1,1,-1,-1,1,2,,2,1,2,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,2.0,43,College,White,Female,$125k or more,sporadic,160.63212,0.5466874412527091
470117,0.9261,1,1,1,1,2,1,1,1,1,1,1,1,3,4,2,2,1,1,1,1,1,1,1,1,3,1,4,3,2,1,2,3,2,2,1,1,2,4,4,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,1,3,2,2,2,1,2,2,1,1,2,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,64,Some college,Other/Mixed,Female,$40-75k,always,159.48522,0.36409691618148254
470118,0.9673,1,1,2,2,1,1,1,1,1,1,2,2,1,4,2,2,1,1,2,2,3,2,1,1,4,1,4,3,2,2,3,2,2,2,2,1,3,4,4,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,65,High school or less,White,Female,Less than $40k,sporadic,159.44346,0.38049396022612925
470119,0.4026,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,3,1,3,1,4,2,3,1,3,2,2,2,3,1,3,4,4,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,2.0,,,89,Some college,Black,Male,$75-125k,always,166.13052000000002,0.1458730023475229
